Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45
1992,38.68615,43.5324,-13.1448,-8.03181,-58.91302,-4.67596,-11.96674,11.93239,-0.07606,0.84427,0.56957,8.53398,49.02787,2285.85302,4648.58338,1586.26286,977.69367,752.41925,478.66294,621.38122,351.57668,287.58956,232.2351,292.75981,-51.96675,-223.26326,357.49542,23.55624,71.49969,61.33192,-2.58839,108.74014,42.75707,-22.57826,1.85741,296.33516,217.88161,-32.53697,-99.20416,-172.71925,165.83512,-16.90418,-23.45035,1.21108,-24.56916
2006,45.60866,-8.91972,33.35458,2.38121,-49.74376,-20.47594,19.62908,-6.49314,12.27457,4.37303,1.45744,-0.06868,30.9738,3692.45956,1119.66636,703.54523,828.22409,388.37803,318.21924,339.05114,277.27082,244.26729,135.9528,153.03671,209.75489,-655.16586,45.13056,13.26485,-170.24089,-8.35073,-34.56599,44.35497,20.51485,-9.79833,-9.4305,-23.72451,191.35003,-382.62388,-213.60526,124.45014,-2.96774,-17.65392,-20.06111,-4.66434,33.63387
2008,42.87053,-16.20898,-37.46562,2.46069,-2.87228,-12.15228,2.56874,6.26548,7.75391,6.32193,1.84088,6.60702,23.90921,2794.92251,2004.20602,1564.77511,668.91765,946.01363,659.51534,486.1601,269.00218,356.48181,269.90295,317.49883,-26.23574,-321.71711,282.69124,-143.80249,-8.40336,157.22359,-39.80607,24.27615,8.13974,-25.74978,29.74215,127.27625,307.7998,122.12242,70.84287,-122.7521,107.67144,89.14293,-4.34886,-49.89106,-41.42523
1994,38.88333,4.12582,-14.09348,-28.18315,-24.08218,3.06929,-47.92423,-18.11123,24.9182,-4.94431,0.28039,10.80206,21.34399,2231.72908,1097.55737,842.4186,474.94557,574.31092,358.40396,468.15038,366.07831,232.2456,171.5801,314.81061,101.66224,4.58232,67.64212,63.60962,77.39727,86.72921,63.60826,-32.35184,-34.02921,-12.31352,-0.06725,58.275,-54.32498,11.80106,-160.69707,157.02353,-31.63308,67.53908,-10.85828,12.19051,4.36328
2002,46.38021,-22.91024,-31.47889,-3.40893,-0.51957,-12.00434,-2.97793,-14.63029,22.93657,-2.80753,1.5028,14.48104,40.2197,1999.643,2158.30714,1188.59124,841.22106,975.9553,632.78152,518.19747,371.41482,327.90789,260.918,255.58476,107.45337,206.28934,-68.65117,-134.54058,-10.71677,-52.56226,135.95244,8.93878,-58.97549,9.88806,-11.02071,179.11942,-72.27841,13.73225,-154.03608,156.70928,61.88965,-8.51521,-73.2642,19.00623,7.34905
2004,41.92699,-7.60354,-9.25202,-1.04642,1.28985,-16.79456,-1.61863,-12.16457,8.00082,-7.06874,1.6499,-4.02675,45.03405,3993.60605,1123.06931,1049.54067,671.25327,653.00143,606.99703,541.22935,417.90902,355.63929,182.52789,616.2498,207.65728,-921.03227,-177.78141,-59.4287,-2.06959,19.48414,98.45382,7.54427,10.37696,-41.43952,87.95043,4.91154,224.7137,-219.65775,-1.73138,-241.13031,-15.4164,15.3099,27.64825,-16.12033,-45.15466
2009,43.9478,-49.95443,-9.8507,-7.87558,-17.09577,-8.16691,-3.79634,-10.48359,-7.59744,-10.30725,3.59508,21.00382,18.47452,2195.00797,1108.52379,1257.98299,466.7975,743.56813,461.84713,613.40983,354.82184,413.15271,241.42019,208.28119,-8.1275,-500.46984,-179.86757,25.77844,-14.32028,-45.48566,13.7933,9.97134,-33.22592,3.42401,-10.8737,70.91441,-193.49989,-4.86502,-152.44601,89.30348,-86.57157,-111.0821,-57.73726,-1.74496,-30.06987
2009,46.23734,-33.88735,-20.64887,9.07744,3.59141,-13.89668,13.05413,-2.71869,-4.43691,-3.04246,-1.25481,0.42092,31.76374,3701.48334,1923.65698,2684.58193,854.1864,1392.64776,758.18101,909.44632,304.80776,581.37795,446.35588,324.59159,90.8073,-10.32487,-1033.63193,-152.28985,84.2587,219.16872,-231.47398,135.94995,-103.55127,-43.52169,-28.86979,83.72896,-113.37718,-63.23794,-299.7422,-160.83096,-59.21069,-27.86492,-193.66872,53.7578,53.12614
1998,36.62863,-102.32464,63.96475,15.13656,-36.87236,13.29228,-58.22268,-9.78049,34.69845,15.28402,0.20265,-12.0143,21.82795,1970.57391,1904.26743,1263.72375,1293.14986,795.86765,593.86899,321.1746,598.75717,286.6387,197.16116,511.57962,41.1533,803.00834,-224.09651,19.1796,-130.94184,30.4147,66.68776,-9.35207,90.47007,-23.21245,36.1586,103.81662,97.24013,-44.41975,14.9486,79.92793,-47.37143,122.01408,-25.8616,-90.26134,-82.35554
2010,42.86304,-0.91541,-42.92347,2.96198,8.32987,-13.79039,-0.94611,-9.19066,0.8004,-0.33306,3.43042,12.75277,13.02083,2745.8185,3133.51374,2645.4537,1021.67485,1208.62392,884.27785,849.84816,345.56872,413.63824,459.70412,392.40282,23.17826,59.31331,234.936,285.66315,117.31555,135.7932,127.44408,172.27632,-15.56777,44.80761,0.99567,50.32643,337.09695,343.67912,-470.18569,-59.68515,136.59079,34.60255,17.4578,-37.0473,66.47166
2000,43.26662,16.22791,-3.41417,14.87585,29.181,-12.42094,2.00831,-15.57858,1.68291,4.53426,7.08314,-3.55021,35.34436,1195.2903,2466.51243,1326.70768,748.18226,921.72581,722.07301,529.01407,257.60662,341.15695,329.34106,322.26057,-4.63998,32.136,-79.41354,132.89727,21.25465,-40.64446,-53.38324,14.62532,-76.40796,-2.11789,5.01545,54.00611,165.23643,296.59613,31.95483,-110.27657,111.27768,58.24537,-71.16971,2.81989,-26.0352
2003,37.94478,-55.26894,-5.52091,-4.98182,18.55949,-12.6187,11.6692,1.48992,3.85631,-1.23418,-1.82183,-4.2703,57.2468,3104.11136,4463.90482,1138.37041,1017.51277,1038.56338,820.84021,472.84191,399.64516,354.41172,209.92561,278.96149,175.07116,-33.12332,529.71733,-92.18915,-95.09861,10.4758,9.03728,33.21493,-13.72698,-54.28057,21.96728,299.97688,51.10824,-586.10112,3.18576,230.32528,27.26876,58.72154,-21.3442,-1.22567,-17.60268
1992,41.73676,-2.09605,31.1614,-14.92573,-3.13574,1.23768,-24.84832,-3.25232,34.4076,9.51882,-5.32864,21.37323,35.10539,3490.98819,3356.2324,3436.92902,2028.65493,1293.92255,900.67302,710.91738,1228.19192,512.22281,613.68067,319.81718,169.35389,413.47878,-142.19047,145.08444,-246.90114,-124.08928,-46.39619,18.14901,246.44913,70.48451,-41.21154,152.47703,132.6918,481.78323,-721.55858,742.29247,-30.80761,200.08701,-113.09609,-42.86856,113.50895
1995,44.68784,14.65587,-20.14695,0.9683,-7.92562,5.0277,7.05065,7.10821,-6.8679,13.49954,-7.79502,-6.84678,16.56924,2490.97803,2324.96717,1518.03299,888.79869,1156.36897,655.01536,1118.441,566.28461,551.22684,479.47083,268.15313,-35.70266,-1299.45026,-125.18987,13.65463,-53.12297,122.78182,-219.51584,86.09968,-10.35556,-8.09423,-13.7789,110.07398,-536.60357,196.06442,-225.6277,201.82707,-61.41288,160.06967,-137.71647,40.61014,17.78597
2004,45.39937,-3.5829,22.35812,2.27502,-11.78336,-5.73262,5.6927,-6.8888,10.01595,-3.27958,-2.60797,-4.01096,37.81718,3376.59559,1780.55602,1982.23811,1335.43359,811.30383,626.98338,790.10888,475.3754,442.68253,368.31921,342.52078,163.21029,-22.1966,-208.11921,-43.97619,-207.3618,90.88249,-47.35813,44.21238,-2.09637,-28.37949,14.58013,124.31906,-695.35918,44.60776,-258.28033,-5.43259,-13.14089,163.26071,-89.94517,28.83105,-11.56975
2004,50.84386,46.22116,56.10803,6.48683,-25.52743,-17.1743,9.16618,-2.45087,9.13477,-2.31341,0.89271,-0.08895,9.74955,843.96421,1173.4394,621.42262,536.46571,267.49695,255.43377,180.17197,201.60658,133.96791,106.81975,207.91372,17.82288,97.94225,28.34647,53.33055,-23.73527,28.74631,16.86423,-0.31616,20.16902,-26.38954,3.09744,-25.12137,25.68022,63.62978,-155.1068,-87.53822,17.23322,5.05716,-0.27508,-18.18555,-11.08132
2008,48.265860000000004,4.36689,-6.22489,-7.91544,-5.43304,-11.09317,-0.90576,-4.80932,1.63393,-1.56614,-1.63256,2.0189,14.6763,1400.57603,638.35101,972.71229,396.71935,1045.01482,246.39795,339.46076,279.70799,266.33128,166.26247,192.93494,55.8377,215.91304,-190.07927,-145.68249,-126.30257,46.61698,29.47658,41.04232,34.35598,14.68233,-1.49111,24.92607,-340.11253,138.17527,-4.10214,-31.81734,-160.68322,95.50434,54.63807,0.54544,72.71887
1994,42.1497,-31.41349,-19.48088,0.48869,-26.22965,9.79863,-11.41401,0.91165,15.30937,4.3148,-5.37141,-1.85884,16.33131,2139.77517,2096.91712,2211.07067,681.44204,1344.5228,806.84049,503.43733,447.11996,231.82324,505.83967,270.2106,31.80535,39.62256,-546.4041,-56.70821,-9.53605,136.12937,118.40909,-13.25247,-6.67618,25.68306,-1.92201,96.71386,-391.12201,100.00245,-647.62765,273.75417,20.93642,-87.36278,-65.51779,66.63495,6.61504
1964,40.30249,-31.83697,-0.10852,29.86606,10.60668,-8.70771,-10.42363,-15.68943,4.50763,2.80025,10.97719,17.99464,11.52653,2158.51958,1581.08509,1797.85271,743.00872,1052.71143,564.79181,543.94879,344.39044,548.01005,483.97329,320.0587,-75.06102,-626.9015,-408.83311,349.47714,152.48386,142.81226,5.28802,78.05258,-72.37212,29.89831,-94.32028,66.56115,179.6218,556.05612,-266.92738,27.21647,29.58831,-41.73682,-160.24394,-19.20331,-5.18734
2008,47.63008,2.051,20.37321,8.89544,-14.82005,-7.80134,-1.44708,2.91907,8.40404,8.22179,-2.5076,-1.21612,27.26616,1758.70583,2235.95171,2552.07412,959.4036,1198.10988,615.16584,627.92057,435.68254,329.66189,397.7298,248.26137,35.16204,130.02783,-45.38698,175.63817,43.51241,-63.44291,6.62872,77.04816,23.82014,-17.84724,12.43088,20.40276,448.53302,407.70588,-290.07286,-166.20735,-277.18234,112.26917,-98.96996,53.56476,35.42329
2009,46.5334,-22.05709,29.15304,-4.7457,13.97442,-22.4703,18.76317,0.27833,-1.84883,-2.0224,-2.85465,-4.23109,24.16307,2371.53794,1427.41265,659.46123,770.98206,307.17482,905.06845,455.11171,508.91709,245.53902,152.52341,273.44151,-103.02766,19.40793,280.11053,-90.05709,-81.72343,-60.68402,133.88145,-30.80415,60.03599,-51.85321,4.65768,6.58977,24.01934,-343.49234,-93.6008,-169.7812,-29.33155,-329.48975,-43.63756,-19.93874,20.84894
2008,37.6389,-87.61941,-28.9056,-28.3477,14.17963,-14.38747,-13.48697,-5.32239,-1.71574,-6.58449,0.67977,3.6016,27.5583,1778.3273,2122.59368,1228.65955,1085.65525,579.65587,565.37748,377.68013,551.43168,269.60724,276.62224,280.19553,10.81229,-147.59286,291.41105,48.09566,68.73148,12.04132,62.11948,8.66149,110.36132,-20.91805,-7.569,170.67293,21.12385,349.30474,-230.14785,78.65094,-20.25186,1.95077,-37.27857,-48.64034,51.77021
1963,35.18869,-70.22727,-16.1353,-6.837,1.54769,-12.49806,-11.48687,-8.28202,12.62399,8.13696,3.73776,-2.66317,11.42342,964.31911,360.0603,373.44115,363.7597,426.96544,235.82446,203.03485,201.35831,250.54918,132.07209,262.73101,0.32343,56.38292,-61.73861,-86.44406,-27.97255,34.12322,19.96194,-15.04941,15.34972,-18.57178,2.3916,22.56914,-153.42289,61.58584,-47.73407,44.47004,-52.96659,-24.26124,-76.548330000000007,22.59653,-24.50016
1999,47.16887,13.49639,61.36542,1.60018,18.30678,-8.35905,-16.45289,3.15707,-4.10583,-1.69645,4.25068,20.419,16.18243,1097.82271,1784.39759,1081.06217,931.12989,677.97072,482.20268,462.92081,421.59941,367.13497,280.4667,361.77923,10.51739,45.24966,100.33417,135.42996,105.05939,-10.63901,1.88889,57.54068,88.4744,-88.31719,59.14517,-28.69842,-18.54987,757.09156,-181.60377,-296.38759,57.12032,67.36244,-103.49802,-70.76752,-92.32363
2003,30.43878,-209.11676,-21.28867,-32.22264,14.20395,-41.83344,30.28616,10.27707,8.3638,0.80707,4.89578,33.82304,35.88088,4048.10241,2809.61435,793.33635,1154.0661,172.67482,1070.98644,194.27725,999.86454,140.08862,77.11655,695.09625,-137.41116,574.97208,1024.41231,-59.77835,-207.72241,-142.52062,188.99935,-62.10014,259.04718,-15.14367,59.64868,145.40681,223.01428,-83.30823,22.584,252.02225,-89.92621,165.80227,-54.98852,-11.91706,72.05201
2008,52.1067,40.21097,30.22909,-4.9189,-10.97272,-15.63588,-8.2238,-2.61207,13.48872,2.69874,-1.22059,-5.11561,17.58379,1728.47071,918.31725,526.06417,424.22891,362.51883,314.4431,343.8733,247.71033,201.88229,128.85361,163.50155,96.41414,-452.81163,-29.54451,-18.33846,3.06355,19.24105,33.90868,1.35443,30.04872,6.37557,-8.05664,8.60158,-219.83532,-86.46673,-145.63325,155.55561,-15.77127,-4.30587,-42.26007,10.70962,21.2736
2001,43.38074,-11.05305,-28.56867,-6.29091,0.63866,-14.08715,-8.14503,-6.14146,-5.00593,-3.17561,1.17918,-2.24117,52.71821,3588.43395,3016.36123,3037.70219,1212.96661,1025.28461,823.26438,770.73842,479.22803,467.24482,556.02753,408.9176,-20.88127,516.29827,49.79492,-19.60945,69.75366,52.17274,8.23748,81.005,-8.30858,-50.12224,20.14213,111.86804,565.59939,277.8314,-401.6654,122.50858,65.03148,132.39562,74.79205,-13.75015,16.7726
2008,41.19909,-22.97175,29.40037,14.59272,-13.41589,-8.52688,10.86155,-0.13239,-5.09634,-1.97397,4.89296,-3.26335,30.05826,3403.06709,6045.15058,1346.20982,1630.41749,673.61683,1056.73479,378.34063,322.93798,233.91635,207.22969,289.46718,84.2744,2399.38959,1158.81509,515.23272,167.13736,-20.13372,74.55541,30.73524,60.00913,-1.10433,35.3093,-128.18578,448.24496,1842.22426,48.07272,-723.87083,-8.2422,95.36244,12.16909,-11.53643,-38.90519
2005,51.10213,57.05933,22.71463,-9.12222,-30.02926,-20.36091,6.96084,-0.60977,4.69048,4.77572,-3.63252,5.00396,29.27338,1211.71879,1892.08644,489.50661,701.40942,282.48653,443.88133,209.05587,298.2001,134.81934,149.64989,302.41446,96.09654,522.48934,66.06247,-56.84398,-80.64467,45.62305,44.07791,2.62967,33.27152,-33.56909,2.22078,175.9717,-55.85227,32.70804,-88.20222,-19.8355,24.69442,27.1921,-19.87764,21.04408,33.02498
2001,46.34029,-24.40145,-27.59061,0.53407,16.98886,-21.69955,11.67421,-8.15872,4.88913,2.33813,2.74673,-5.4188,31.20388,2095.02257,2477.11928,2382.17874,739.63411,1038.97954,711.60941,678.86221,571.50048,393.86788,427.39288,310.59602,30.88399,-193.94041000000001,-351.20145,-23.79588,-100.18888,98.80288,-46.80282,126.81872,45.83849,26.0955,-1.61215,134.37784,100.92584,225.16843,4.50054,172.978,83.63646,11.08427,-36.95613,-27.10378,-8.10294
1983,33.80687,-39.30514,7.55271,5.11803,-26.02375,7.18596,-27.67846,-7.77306,19.19491,4.15516,-2.01607,-12.42418,32.25505,2204.5363,3270.01979,2266.62545,1244.51355,1174.76392,1137.26711,503.8919,366.96989,317.2443,474.58997,401.88357,31.57958,-106.92071,-157.28318,228.61855,123.47772,99.99524,131.53821,27.04841,7.13007,-24.50496,62.73003,156.09764,343.03166,875.13862,-172.21197,219.09591,-4.85632,131.56304,-5.44227,87.02662,-30.48137
2006,32.87707,-94.99034,47.92099,-13.91436,20.45867,-29.25075,-21.29317,-0.53342,6.52063,1.30846,4.91936,10.03266,42.8982,4157.42412,4600.89758,980.45163,847.67614,144.9945,1040.21941,151.36592,397.21413,90.53698,130.56048,339.65853,57.13783,2367.81192,1613.55382,332.61886,83.05782,-281.90756,133.2437,-6.97062,81.9627,-36.28685,108.95279,123.47354,844.86301,979.68355,204.06564,-348.13718,-59.80044,-5.12108,-16.1482,-13.26979,-63.85544
2004,38.27766,-48.47283,-35.10881,9.91908,-0.03196,23.1596,6.45454,15.85642,5.21227,4.07405,-9.06296,2.08759,30.75786,2720.63738,2579.22847,3567.84994,846.30206,2700.11421,818.02323,630.01463,485.52723,449.22339,651.13131,259.94049,87.62407,330.32616,-1000.33262,-319.48158,-79.87534,137.52248,60.81117,22.33545,-17.21569,44.97734,-76.31799,138.14566,-211.08742,-386.01309,-154.13109,236.75279,-99.89773,-193.92191,-94.31219,-12.10146,-39.19131
2004,43.04658,-29.30749,15.50186,-5.79573,2.84982,-10.70253,-4.19477,-7.06979,-16.45045,-6.01031,-3.79976,-14.57747,46.73957,2012.11542,1309.79633,1328.6741,878.41806,621.14679,493.35075,549.63972,441.17385,335.40826,234.12685,400.95423,47.63405,-504.75759,-37.70045,-211.31183,52.03346,33.78095,14.54699,-19.56688,24.47496,-39.8553,-7.4991,115.85346,-316.08702,-197.78993,-312.66188,-81.8403,-105.02648,76.15901,-80.01453,47.89188,63.07848
1988,50.90875,56.74302,14.37818,-12.32107,-36.15354,-19.59841,-13.55744,-4.06962,8.0737,4.6405,-1.74873,3.45284,18.56363,1335.68495,882.87665,511.22991,503.21328,372.36875,201.93639,210.86079,324.72979,200.84986,111.59053,175.20684,49.3234,-405.12761,-48.96444,-32.77181,28.89602,25.26341,-3.68683,-5.28546,13.17473,-52.98169,12.28538,11.04919,-130.88826,-68.4156,-207.56954,46.23577,-1.06907,-26.24415,-54.17181,56.27582,9.17644
1984,34.19934,56.70395,39.63803,7.79693,-4.35861,-13.20412,13.08117,-7.53477,27.33085,5.15277,-4.84243,1.38545,41.98717,5398.9423,2019.57267,2080.97693,1372.53107,720.99836,1007.18673,511.00049,398.74445,281.68571,172.28851,687.63723,-121.65905,1530.32773,730.01495,435.89795,25.91978,123.25459,-104.64211,71.35111,88.71186,-22.4104,36.40174,-93.55465,2140.69725,733.20429,45.84379,531.64235,-127.44218,-99.39538,21.71226,0.29664,103.71686
2005,49.34592,30.63463,-8.6617,-2.21046,6.70935,-9.0011,-5.40866,2.26889,-4.26478,3.11407,1.68646,-0.33396,17.29173,1621.77702,1609.26814,1499.60351,757.90778,994.05248,641.15364,565.05141,306.2803,357.62806,363.52928000000003,261.58998,-32.10692,-553.81911,-417.6902,-32.2058,30.7477,44.16932,-79.31591,48.73109,-6.14761,-6.93407,-20.5952,93.95604,-94.79024,157.02085,-309.14562,-4.85222,67.10347,76.44091,-130.82601,1.74751,21.47338
2008,50.54592,18.99797,43.13462,3.77309,-19.8997,-16.28106,1.60747,-2.76507,4.87638,-5.10421,4.53571,-0.95093,9.61785,880.50032,1154.86853,763.83783,513.50446,538.31754,380.04864,354.06291,194.96555,236.65998,237.14847,205.09695,-4.40089,-83.81014,81.36495,-36.60126,-3.74865,63.589,1.40047,16.77915,-13.24771,-18.73303,-11.59618,16.80598,-0.71573,-155.54285,-109.42007,-63.6232,9.69769,-41.56252,-74.04942,29.96564,-47.00712
2005,35.72602,-123.41594,25.02565,25.79514,-3.00821,-10.28424,1.30743,-21.99481,-15.32317,-11.92836,12.23797,1.13289,33.14555,3219.77654,3725.24376,1048.70662,1217.82768,640.19218,913.64695,525.84218,659.30326,441.36083,167.84956,574.96259,-39.89041,-486.90015,560.06024,-17.1019,-47.72365,-64.85131,137.20398,-26.67527,127.63801,-58.57934,92.16086,168.22453,523.74933,92.40887,195.5235,-170.95572,-11.67446,1.13477,64.2163,-20.43397,-87.607
2000,46.70211,-17.02488,44.58919,1.71848,-27.33567,-18.66949,33.45049,-1.51213,-16.43852,-10.92692,-4.23363,-7.25662,23.3,1365.58566,1547.21746,542.76825,591.76771,309.12405,318.16932,254.73649,266.32138,164.72,77.40573,160.63154,31.99467,-392.11305,511.8913,-203.9026,-168.53525,-64.08007,3.19031,-36.52955,22.45873,-2.72622,17.48689,-20.97903,-123.67682,-476.48116,127.92294,-37.31765,-53.23189,-22.01359,2.01141,7.2497,12.71635
1979,40.13147,-0.71169,4.39963,-4.4215,12.72166,-11.74534,-11.96669,-3.0973,1.84721,-1.02283,2.55487,15.83335,44.73465,4921.82568,3342.16217,1644.54959,847.53025,889.70745,741.36648,778.76323,555.49483,463.6666,274.42282,347.55768,88.29897,-933.22904,214.37914,-113.46972,-95.38699,-89.56414,-30.3798,-9.65294,-8.30673,-47.05932,37.65505,186.8787,-82.84577,-38.97769,-176.39394,122.33301,52.83251,-21.35916,-26.37092,9.56741,-65.31293
1999,52.3655,38.14632,44.60284,4.13037,-3.77508,-23.38948,6.46259,-1.47925,9.07872,1.15419,-0.01166,-5.7968,20.67307,1184.16813,366.11823,369.66564,339.02664,317.73311,191.68798,302.13675,206.31476,163.72942,110.97239,130.46569,32.93102,-4.88009,-35.80316,-5.36004,58.18918,-0.16971,19.66544,-36.59669,-37.27814,-21.51528,-0.53471,16.50672,-105.38248,32.558839999999996,-12.75631,-34.08315,0.55114,46.86671,-24.38581,19.97556,-1.51753
1998,36.77311,-31.63949,-37.69991,41.25211,-33.28054,3.44929,28.68075,11.80456,5.93377,8.22166,4.44438,-15.65703,28.18884,3203.73436,3971.91586,2320.08777,1732.04381,2419.15144,832.1512,663.76752,530.82548,589.88785,588.4709,267.36544,84.05251,570.52471,-470.14248,521.50655,158.00716,364.13583,-75.31709,63.20632,-96.54324,18.25187,16.19818,-10.43251,777.30073,-32.91232,-463.69064,-430.71234,38.71743,26.21598,-70.51749,5.96312,54.33388
2008,46.62212,-23.44763,28.81125,-0.03983,-3.13248,-0.46825,-10.00408,-10.40969,-7.16701,-6.35996,-0.99896,3.65268,58.19312,3754.3462,1426.00871,1303.28167,1164.83912,1005.10841,524.43858,696.60206,341.63414,479.89566,227.96105,350.17829,225.2748,-299.44236,-67.72263,-192.45175,-186.67409,64.67975,-91.37852,61.04683,-54.6948,-58.3614,-1.32764,39.13868,-273.6782,224.18826,-64.49789,-64.35725,-179.849,26.05118,-86.1226,6.74864,-21.49188
2005,32.80395,-55.72285,-12.65272,-14.09324,-50.1865,-6.65582,29.82463,4.13138,-8.88226,-2.57946,-2.43435,23.11251,53.79233,5593.76336,2793.58716,2316.59263,1598.79821,851.79994,2411.10623,701.14503,1527.22896,574.08518,427.68751,1007.23985,23.43395,78.76817,43.22028,-25.39735,-195.82068,-515.4594,380.38686,-179.13887,262.36064,-71.56961,93.29161,85.56556,-1251.44812,-242.57274,-367.44494,265.62092,-205.11447,-888.87269,-272.75505,-90.46073,-50.40662
1998,51.38102,69.54825,19.14617,-10.64219,2.30454,-23.11963,-14.58133,2.4202,10.50244,8.13468,-0.20352,5.85808,15.03391,521.3568,606.04878,749.11789,376.92096,330.20371,285.17122,200.30201,333.62889,127.75588,123.55696,303.75996,-7.44886,-105.87628,-78.2148,68.36739,-61.75094,-5.17088,-15.94316,-5.45597,41.39154,0.82032,47.98804,7.83361,-35.62352,168.23755,-211.82332,0.0391,-18.12971,52.96535,-49.96339,28.14142,8.51754
2004,46.07823,-28.457,-14.05994,20.88725,-12.23724,-21.41929,19.76572,10.42615,10.82867,12.08933,9.4984,-4.92433,27.24897,6631.96801,2240.53268,1426.29685,1263.15298,810.26294,471.73202,1130.64058,333.57529,308.3264,377.11709,207.71019,282.76992,-743.86421,-141.15079,-307.93127,-47.05379,114.04753,-0.45757,9.8207,3.56763,21.09345,-79.28923,-12.91461,-781.05041,-179.15397,-26.5739,-154.91883,-142.89303,-102.23385,-6.56553,-29.58887,20.42565
2007,32.79673,-45.57717,-108.1218,47.04031,6.64245,-4.67677,8.27913,-8.97321,-4.23151,5.38509,0.45058,0.03714,39.38621,3905.32109,2965.73541,4449.45059,1603.65212,2755.07971,593.32025,1161.21505,321.07174,629.71131,1108.52526,218.98613,-68.65889,-892.13917,-1363.46218,-14.70005,391.86594,303.84268,-55.49081,-10.15216,-150.42903,260.1413,-166.83664,-6.27037,210.22996,265.14493,-289.66639,-329.64787,348.0534,24.66435,22.49174,-2.01582,-68.47557
1966,45.69957,11.1064,33.14153,18.39492,5.66464,6.77133,-3.93727,-4.1132,1.19102,-8.88743,-2.35298,6.06437,14.97745,921.01204,501.84137,1147.20296,368.91689,615.03072,292.86562,245.83489,284.01672,292.67022,231.21271,258.16467,29.21525,97.68297,-303.06128,-29.16232,-44.69273,113.68571,22.80762,-12.94234,46.75699,37.41713,-13.65778,30.64458,123.25546,-51.36098,-159.88857,-5.24292,120.076,-49.85115,-99.41653,42.78765,-33.01913
